frame,pc,system_input,player_input,player_state_2800,airborne_20b0,rider_x_2646,rider_y_2644,jump_anim_20b4,jump_acc_20b5,scroll_command_20b1,scroll_acc_2203,activation_acc_20c2,course_index_2208,course_state_20bc,state_20bd,state_20be,state_20bf,score_bcd_20a0,object_26d0_status,object_26d0_x88,object_26d0_y,object_26d0_timer,object_26d0_code,object_26d0_attr,frame_byte_14,lives_2200,extra_220a,coin_220b,missed_220c,bb_20bb,c1_20c1,c4_20c4,phase_05,phase_06,cb_20cb
1451,6205,ff,fd,01,00,37,208,01,0364,fe80,0389,3600,05,dc,01,00,00,000300,01,5780,156,01,e4,03,bf,03,02,00,01,05,00,9c30,00,03,00
1452,60f3,ff,fd,01,00,37,208,01,0364,fe80,0387,3400,05,dc,01,00,00,000300,01,5580,156,03,e4,05,c0,03,02,00,01,05,00,9e30,00,03,00
1453,60ee,ff,fd,01,00,37,208,01,0364,fe80,0386,3200,05,dc,01,00,00,000300,01,5380,156,02,e4,05,c1,03,02,00,01,05,00,a030,00,03,00
1454,622e,ff,fd,01,00,37,208,02,0364,fe80,0384,3000,05,dc,01,00,00,000300,01,5180,156,01,e4,05,c2,03,02,00,01,05,00,a230,00,03,00
1455,6231,ff,fd,01,00,37,208,02,0364,fe80,0383,2e00,05,dc,01,00,00,000300,01,4f80,156,03,e4,05,c3,03,02,00,01,05,00,a430,00,03,00
1456,622e,ff,fd,01,00,37,208,02,0364,fe80,0381,2c00,05,dc,01,00,00,000300,01,4d80,156,02,e4,05,c4,03,02,00,01,05,00,a630,00,03,00
1457,6208,ff,fd,01,00,37,208,02,0364,fe80,0380,2a00,05,dc,01,00,00,000300,01,4b80,156,01,e4,05,c5,03,02,00,01,05,00,a830,00,03,00
1458,60f1,ff,fd,01,00,37,208,02,0364,fe80,037e,2800,05,dc,01,00,00,000300,01,4980,156,03,e4,04,c6,03,02,00,01,05,00,aa30,00,03,00
1459,6205,ff,fd,01,00,37,208,02,0364,fe80,037d,2600,05,dc,01,00,00,000300,01,4780,156,02,e4,04,c7,03,02,00,01,05,00,ac30,00,03,00
1460,6231,ff,fd,01,00,37,208,02,0364,fe80,037b,2400,05,dc,01,00,00,000300,01,4580,156,01,e4,04,c8,03,02,00,01,05,00,ae30,00,03,00
1461,60ef,ff,fd,01,00,37,208,00,0364,fe80,037a,2200,05,dc,01,00,00,000300,01,4380,156,03,e4,03,c9,03,02,00,01,05,00,b030,00,03,00
1462,60f3,ff,fd,01,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ca,03,02,00,01,05,00,b230,00,03,00
1463,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,cb,03,01,00,01,05,00,b230,00,03,40
1464,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,cc,03,01,00,01,05,00,b230,00,03,3f
1465,60f2,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,cd,03,01,00,01,05,00,b230,00,03,3e
1466,6230,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ce,03,01,00,01,05,00,b230,00,03,3d
1467,60f6,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,cf,03,01,00,01,05,00,b230,00,03,3c
1468,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d0,03,01,00,01,05,00,b230,00,03,3b
1469,60f2,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d1,03,01,00,01,05,00,b230,00,03,3a
1470,6208,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d2,03,01,00,01,05,00,b230,00,03,39
1471,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d3,03,01,00,01,05,00,b230,00,03,38
1472,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d4,03,01,00,01,05,00,b230,00,03,37
1473,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d5,03,01,00,01,05,00,b230,00,03,36
1474,6204,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d6,03,01,00,01,05,00,b230,00,03,35
1475,6231,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d7,03,01,00,01,05,00,b230,00,03,34
1476,60f5,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d8,03,01,00,01,05,00,b230,00,03,33
1477,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,d9,03,01,00,01,05,00,b230,00,03,32
1478,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,da,03,01,00,01,05,00,b230,00,03,31
1479,622d,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,db,03,01,00,01,05,00,b230,00,03,30
1480,60f0,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,dc,03,01,00,01,05,00,b230,00,03,2f
1481,6206,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,dd,03,01,00,01,05,00,b230,00,03,2e
1482,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,de,03,01,00,01,05,00,b230,00,03,2d
1483,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,df,03,01,00,01,05,00,b230,00,03,2c
1484,622f,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e0,03,01,00,01,05,00,b230,00,03,2b
1485,60f6,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e1,03,01,00,01,05,00,b230,00,03,2a
1486,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e2,03,01,00,01,05,00,b230,00,03,29
1487,60f2,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e3,03,01,00,01,05,00,b230,00,03,28
1488,6208,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e4,03,01,00,01,05,00,b230,00,03,27
1489,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e5,03,01,00,01,05,00,b230,00,03,26
1490,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e6,03,01,00,01,05,00,b230,00,03,25
1491,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e7,03,01,00,01,05,00,b230,00,03,24
1492,6203,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e8,03,01,00,01,05,00,b230,00,03,23
1493,6230,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,e9,03,01,00,01,05,00,b230,00,03,22
1494,60f4,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ea,03,01,00,01,05,00,b230,00,03,21
1495,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,eb,03,01,00,01,05,00,b230,00,03,20
1496,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ec,03,01,00,01,05,00,b230,00,03,1f
1497,6208,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ed,03,01,00,01,05,00,b230,00,03,1e
1498,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ee,03,01,00,01,05,00,b230,00,03,1d
1499,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ef,03,01,00,01,05,00,b230,00,03,1c
1500,60ee,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f0,03,01,00,01,05,00,b230,00,03,1b
1501,6204,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f1,03,01,00,01,05,00,b230,00,03,1a
1502,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f2,03,01,00,01,05,00,b230,00,03,19
1503,60f5,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f3,03,01,00,01,05,00,b230,00,03,18
1504,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f4,03,01,00,01,05,00,b230,00,03,17
1505,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f5,03,01,00,01,05,00,b230,00,03,16
1506,6207,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f6,03,01,00,01,05,00,b230,00,03,15
1507,60f0,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f7,03,01,00,01,05,00,b230,00,03,14
1508,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f8,03,01,00,01,05,00,b230,00,03,13
1509,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,f9,03,01,00,01,05,00,b230,00,03,12
1510,60f6,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,fa,03,01,00,01,05,00,b230,00,03,11
1511,622f,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,fb,03,01,00,01,05,00,b230,00,03,10
1512,60f3,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,fc,03,01,00,01,05,00,b230,00,03,0f
1513,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,fd,03,01,00,01,05,00,b230,00,03,0e
1514,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,fe,03,01,00,01,05,00,b230,00,03,0d
1515,6208,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,ff,03,01,00,01,05,00,b230,00,03,0c
1516,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,00,03,01,00,01,05,00,b230,00,03,0b
1517,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,01,03,01,00,01,05,00,b230,00,03,0a
1518,6231,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,02,03,01,00,01,05,00,b230,00,03,09
1519,6203,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,03,03,01,00,01,05,00,b230,00,03,08
1520,622e,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,04,03,01,00,01,05,00,b230,00,03,07
1521,60f4,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,05,03,01,00,01,05,00,b230,00,03,06
1522,622d,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,06,03,01,00,01,05,00,b230,00,03,05
1523,60f1,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,07,03,01,00,01,05,00,b230,00,03,04
1524,6206,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,08,03,01,00,01,05,00,b230,00,03,03
1525,60ef,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,09,03,01,00,01,05,00,b230,00,03,02
1526,6205,ff,fd,03,00,37,208,00,0364,fe80,0378,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,0a,03,01,00,01,05,00,b230,00,03,01
1527,622e,ff,fd,03,00,37,208,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,0b,03,01,00,02,05,00,b230,00,05,00
1528,622e,ff,fd,03,00,37,208,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,0c,02,01,00,02,05,00,b230,00,06,00
1529,60f4,ff,fd,03,00,37,208,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,0d,02,01,00,02,05,00,b230,00,00,00
1530,6206,ff,fd,03,00,37,208,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,01,4180,156,02,e4,03,0e,02,01,00,02,05,00,b230,01,00,00
1531,60f5,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,0f,02,01,00,02,05,00,b230,01,00,00
1532,6205,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,10,02,01,00,02,05,00,b230,01,00,00
1533,622e,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,11,02,01,00,02,05,00,b230,01,00,00
1534,6230,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,12,02,01,00,02,05,00,b230,01,00,00
1535,60f1,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,13,02,01,00,02,05,00,b230,01,00,00
1536,60f4,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,14,02,01,00,02,05,00,b230,01,00,00
1537,6206,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,15,02,01,00,02,05,00,b230,01,00,00
1538,622d,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,16,02,01,00,02,05,00,b230,01,00,00
1539,60ef,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,17,02,01,00,02,05,00,b230,01,00,00
1540,60f1,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,18,02,01,00,02,05,00,b230,01,00,00
1541,60f6,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,19,02,01,00,02,05,00,b230,01,00,00
1542,6205,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1a,02,01,00,02,05,00,b230,01,00,00
1543,622e,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1b,02,01,00,02,05,00,b230,01,00,00
1544,6231,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1c,02,01,00,02,05,00,b230,01,00,00
1545,60f2,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1d,02,01,00,02,05,00,b230,01,00,00
1546,60f6,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1e,02,01,00,02,05,00,b230,01,00,00
1547,6207,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,1f,02,01,00,02,05,00,b230,01,00,00
1548,622e,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,20,02,01,00,02,05,00,b230,01,00,00
1549,60ef,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,21,02,01,00,02,05,00,b230,01,00,00
1550,60f1,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,22,02,01,00,02,05,00,b230,01,00,00
1551,6205,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,23,02,01,00,02,05,00,b230,01,00,00
1552,6206,ff,fd,00,00,0,0,00,0364,fe80,0278,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,24,02,01,00,02,05,00,b230,01,00,00
1553,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,25,02,01,00,02,05,00,b230,00,01,00
1554,622d,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,26,02,01,00,02,05,00,b230,02,01,00
1555,6208,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,27,02,01,00,02,05,00,b230,00,02,00
1556,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,28,02,01,00,02,05,00,b230,02,02,00
1557,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,29,02,01,00,02,05,00,b230,01,02,00
1558,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2a,02,01,00,02,05,00,b230,02,02,00
1559,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2b,02,01,00,02,05,00,b230,01,02,00
1560,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2c,02,01,00,02,05,00,b230,02,02,00
1561,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2d,02,01,00,02,05,00,b230,01,02,00
1562,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2e,02,01,00,02,05,00,b230,02,02,00
1563,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,2f,02,01,00,02,05,00,b230,01,02,00
1564,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,30,02,01,00,02,05,00,b230,02,02,00
1565,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,31,02,01,00,02,05,00,b230,01,02,00
1566,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,32,02,01,00,02,05,00,b230,02,02,00
1567,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,33,02,01,00,02,05,00,b230,01,02,00
1568,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,34,02,01,00,02,05,00,b230,02,02,00
1569,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,35,02,01,00,02,05,00,b230,01,02,00
1570,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,36,02,01,00,02,05,00,b230,02,02,00
1571,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,37,02,01,00,02,05,00,b230,01,02,00
1572,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,38,02,01,00,02,05,00,b230,02,02,00
1573,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,39,02,01,00,02,05,00,b230,01,02,00
1574,60f0,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3a,02,01,00,02,05,00,b230,02,02,00
1575,6231,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3b,02,01,00,02,05,00,b230,01,02,00
1576,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3c,02,01,00,02,05,00,b230,02,02,00
1577,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3d,02,01,00,02,05,00,b230,01,02,00
1578,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3e,02,01,00,02,05,00,b230,02,02,00
1579,6206,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,3f,02,01,00,02,05,00,b230,01,02,00
1580,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,40,02,01,00,02,05,00,b230,02,02,00
1581,6231,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,41,02,01,00,02,05,00,b230,01,02,00
1582,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,42,02,01,00,02,05,00,b230,02,02,00
1583,60f2,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,43,02,01,00,02,05,00,b230,01,02,00
1584,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,44,02,01,00,02,05,00,b230,02,02,00
1585,6206,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,45,02,01,00,02,05,00,b230,01,02,00
1586,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,46,02,01,00,02,05,00,b230,02,02,00
1587,60ef,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,47,02,01,00,02,05,00,b230,01,02,00
1588,6207,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,48,02,01,00,02,05,00,b230,02,02,00
1589,60f1,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,49,02,01,00,02,05,00,b230,01,02,00
1590,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4a,02,01,00,02,05,00,b230,02,02,00
1591,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4b,02,01,00,02,05,00,b230,01,02,00
1592,60f3,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4c,02,01,00,02,05,00,b230,02,02,00
1593,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4d,02,01,00,02,05,00,b230,01,02,00
1594,60f3,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4e,02,01,00,02,05,00,b230,02,02,00
1595,622d,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,4f,02,01,00,02,05,00,b230,01,02,00
1596,60f3,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,50,02,01,00,02,05,00,b230,02,02,00
1597,60ef,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,51,02,01,00,02,05,00,b230,01,02,00
1598,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,52,02,01,00,02,05,00,b230,02,02,00
1599,60f3,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,53,02,01,00,02,05,00,b230,01,02,00
1600,622e,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,54,02,01,00,02,05,00,b230,02,02,00
1601,60f6,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,55,02,01,00,02,05,00,b230,01,02,00
1602,6231,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,56,02,01,00,02,05,00,b230,02,02,00
1603,622f,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,57,02,01,00,02,05,00,b230,01,02,00
1604,6203,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,58,02,01,00,02,05,00,b230,02,02,00
1605,60ef,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,59,02,01,00,02,05,00,b230,01,02,00
1606,6205,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,5a,02,01,00,02,05,00,b230,02,02,00
1607,60f0,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,5b,02,01,00,02,05,00,b230,01,02,00
1608,6208,ff,fd,00,00,0,0,00,0364,fe80,0200,2000,05,dc,01,00,00,000300,00,0000,0,00,00,00,5c,02,01,00,02,05,00,b230,02,02,00
